id	baseMean	baseMeanA	baseMeanB	foldChange	log2FoldChange	pval	padj
ROGDI	2570.62627432899	960.120429744291	2734.72650916945	2.84831613248537	1.51010927883866	4.8460949143434e-06	9.1204832333815e-05
CIB1	7037.70175477755	3462.26747830575	7402.01561703302	2.13790981298048	1.09620099472812	4.85913621836689e-06	9.13934365297932e-05
RBMS2	2586.44399499892	5178.17374008531	2322.36332665378	0.448490808385954	-1.15684967681504	4.88656138315308e-06	9.18521783468084e-05
ACSL4	2534.36335945283	5191.45205353869	2263.62303264336	0.436028881572813	-1.19750439584418	4.91510735145444e-06	9.23314051999166e-05
SLC7A2	14295.6834892919	6441.27475696394	15095.9974539024	2.34363507589572	1.22874794724237	4.9399924269411e-06	9.27413094395277e-05
IRX6	158.251817153631	611.000681748387	112.119606423958	0.183501606091708	-2.44613540462322	4.98534432411109e-06	9.3476750483627e-05
OLFML2B	4187.68273442193	1877.82890189746	4423.04205189287	2.35540205362884	1.23597334063163	5.01063897786088e-06	9.38928590631603e-05
PIGQ	4622.23537043583	2077.37712829679	4881.54013270969	2.34985745545008	1.23257324421472	5.08899858022021e-06	9.52432678003737e-05
DOP1B	4852.99568867629	2234.14551553603	5119.83975501069	2.2916321785702	1.19637550101581	5.13925090403216e-06	9.60649475656117e-05
TMEM273	491.048017425695	1393.88929868142	399.054271003786	0.286288352583868	-1.80445911826756	5.19795338645243e-06	9.71022613174135e-05
SYNDIG1	432.268601151969	66.2533708293676	469.56320983227	7.08738595416689	2.82525361528497	5.22476916568246e-06	9.75429915243975e-05
B4GALT3	4620.84869055858	2082.58445567895	4879.48156570862	2.34299336692103	1.2283528698973	5.27950047246224e-06	9.85040214538377e-05
AC055854.1	364.611500040957	41.0942405746307	397.575837569987	9.67473378289971	3.27422196354392	5.38972184617329e-06	0.000100436670092822
LRRN3	196.080938220003	662.462738761989	148.5596185976	0.22425354650924	-2.15679729373019	5.47961840345025e-06	0.000101986280285126
CAPZA3	5.87249250070512	26.2563652014895	3.79550637339346	0.144555666569497	-2.79030293144439	5.4900794864154e-06	0.000102068856670106
NRG2	136.342691620228	501.882807294002	99.0964940808802	0.197449469558796	-2.34044460283446	5.49835476146896e-06	0.000102146537843054
RUNX1T1	476.467193957955	1296.79726013702	392.880812102018	0.302962401432362	-1.72278933298061	5.52674963334818e-06	0.0001026110577632
CXADRP3	112.731659145581	3.81736920900141	123.82932800296	32.4383944081095	5.01963050763664	5.57687325973649e-06	0.000103478182378544
AADACL3	2.41943447465247	12.381641716136	1.40434933643097	0.113421900635422	-3.14022885771578	5.60267917344644e-06	0.000103829687584819
TLX1NB	9.17179098055199	0.107352587957316	10.0953992207352	94.0396446217882	6.5551971819073	5.7205534468071e-06	0.000105882190960455
SLC27A6	248.185508622314	793.519742439555	192.619441515597	0.242740578732696	-2.04251279215487	5.72392903582935e-06	0.000105882190960455
DHRS3	3223.97988673438	6325.94755497721	2907.90924064652	0.459679631450406	-1.12129935358912	5.74612531891614e-06	0.000106227850046646
CACFD1	2916.76682437405	1146.28154891581	3097.16793900596	2.70192601628751	1.43398817155611	5.8096086966585e-06	0.000107335890101939
EMX2OS	173.255628972662	634.586122500042	126.249005195751	0.198946999815211	-2.32954395199722	5.85730690666829e-06	0.000108085170071038
DCAF10	6823.14056401545	3475.66619131566	7164.22677151327	2.06125282957664	1.04352147411799	5.94533816042316e-06	0.000109642759749474
FGL2	2323.41246342042	4790.96722642091	2071.98443076122	0.432477270838918	-1.20930378204469	6.04113435943279e-06	0.000111341564628206
RAD51	566.049969725563	102.394889413039	613.293454013493	5.98949281091168	2.58243384105036	6.10566551474394e-06	0.000112394011844706
PLEKHF2	5455.12125262219	2586.94966029322	5747.36957537528	2.22167816544364	1.15164984159336	6.13532443946615e-06	0.000112871321283626
LARP6	702.810545572205	1849.12528788126	586.008412226016	0.316911144997357	-1.65784969818493	6.16023183379738e-06	0.000113260690149581
TSTD1	4053.25398511746	1744.90712619229	4288.45975162652	2.45770086399082	1.29730933056027	6.2115764769276e-06	0.000114066103714357
NTF4	60.2836719008933	231.463302425225	42.8415634705511	0.185090089969624	-2.43370044189616	6.22313447915679e-06	0.000114209047145374
LINC01474	2.43400752545333	11.5780880077111	1.50228426621517	0.129752361980203	-2.94616729359816	6.37766500437284e-06	0.000116974106683233
TMEM97	2362.61132858944	871.823878946849	2514.51302544211	2.88419838704074	1.52817040249698	6.39823608533866e-06	0.00011728032625718
SEMA6D	753.755985316621	1843.82586535117	642.684843347366	0.348560487963955	-1.52051905683297	6.42973974668809e-06	0.000117786449124711
WDR86	239.31241330199	762.013798958747	186.052488523619	0.244158949323293	-2.03410743586463	6.45395181127635e-06	0.000118158465616852
ARID5A	2637.76747499131	4995.76400973757	2397.50272438145	0.479907121254792	-1.05917287378419	6.46118928312866e-06	0.000118219450589675
EOGT	1430.29320808279	3111.44802329088	1258.99429544211	0.404632918826814	-1.3053144000621	6.56813020003474e-06	0.000120103519180454
OLFML2A	2948.32878939379	5642.77041041165	2673.78243846952	0.473842145612736	-1.0775215709349	6.60995230838809e-06	0.000120795281828955
KRT14	14021.1881952488	38950.3123165827	11481.0700476286	0.294761950926403	-1.76237778738978	6.68012180867401e-06	0.000122003938621546
NKAPL	30.5066375929113	132.296423301978	20.1349101040704	0.152195422986687	-2.71600312194406	6.68978535045954e-06	0.00012210673948188
SYT7	6377.01787715756	3051.59553937767	6715.85712347778	2.20076908516106	1.1380077789552	6.6944366160807e-06	0.000122117983913472
TP53INP1	6588.18751870574	3254.63938636618	6927.85473146893	2.12860901287252	1.08991097703684	6.71196400233774e-06	0.000122363955784787
FBXL6	1587.29329589883	496.296664741512	1698.45886787428	3.42226532745066	1.7749516159811	6.74656882977867e-06	0.000122920778143041
PNMA8C	6.77591513027413	30.3539789550174	4.37346137716683	0.144081979619476	-2.79503818643461	6.77501508331044e-06	0.000123364790292553
ABAT	3939.28486084105	1705.60225931642	4166.88281753383	2.44305657709662	1.28868727439173	6.81101760589896e-06	0.000123945776192015
KLHL30	63.4517736200114	283.080003106732	41.0730631312833	0.145093481279203	-2.78494539104043	6.88171266638925e-06	0.000125157013475323
HSPB2	89.1384782497961	357.144441734841	61.8303863888312	0.173124313760808	-2.53011974234411	7.04860716708105e-06	0.000128038414584258
KREMEN2	202.648609025431	14.1950520670169	221.850819968894	15.6287429536365	3.96612983947666	7.08215706996799e-06	0.000128570677509563
LGR4	2231.04999835459	4554.08354907169	1994.34775197855	0.437925156727763	-1.19124376671378	7.08767089418022e-06	0.000128593635653823
AC093110.1	51.7962903705609	203.699694365645	36.3183060139834	0.178293375093589	-2.48767499762941	7.13169931870738e-06	0.000129314928988641
EPS8	3661.29484093541	7043.54047290714	3316.66566472909	0.470880472325898	-1.08656720037212	7.20843666901528e-06	0.000130475653556355
COPE	7150.09362220008	3578.15309802782	7514.0514934638	2.09998043337087	1.07037588560077	7.20864728368717e-06	0.000130475653556355
GPR34	563.328981321586	1568.82600624812	460.875271838539	0.293770800587843	-1.76723708885226	7.28516978958341e-06	0.000131703162092092
ALDH18A1	8059.81748922791	4139.88157935107	8459.23386237136	2.04335165154588	1.03093750670678	7.29832403734639e-06	0.000131862197219232
WDR62	785.035341281389	234.590854195538	841.122110479496	3.58548551845247	1.84216849065282	7.34716793047872e-06	0.000132665479164724
CCDC74A	2339.38134871149	726.753706486662	2503.69778114738	3.44504301636242	1.78452199718364	7.40196814354255e-06	0.00013352274654978
FAM13C	183.677727515144	647.716674841943	136.395129636038	0.210578382391223	-2.24757075547414	7.4034685494013e-06	0.00013352274654978
TPT1-AS1	661.829118698437	1587.26121086569	567.533513274722	0.357555208550198	-1.48376207550785	7.40940074730072e-06	0.00013355014581034
SEMA6A	1448.64042527363	3072.53555679299	1283.17590781494	0.417627683747384	-1.25971074629066	7.46492670425094e-06	0.000134470879077825
SGCG	139.930182516629	601.940835576818	92.8542548378182	0.154258108687442	-2.6965817672262	7.52270671382225e-06	0.000135431096538015
AL358332.1	3.08184972998851	13.6013109645769	2.00998397750114	0.147778694475549	-2.75848980639176	7.56195895571468e-06	0.000135975973783003
PKP3	4187.27393334257	1813.59083602415	4429.13704425058	2.44219200729994	1.28817663074704	7.6153991859851e-06	0.000136855597129137
GLDN	288.46904285583	960.1393367102	220.03014005552	0.229164801027136	-2.12554262707231	7.62146720169635e-06	0.000136883360192841
SORBS2	3603.79265883195	6641.73753800013	3294.2455250664	0.495991524238748	-1.01161262758812	7.66189396476345e-06	0.000137527815572738
MAF	2303.19817623293	4574.36547750375	2071.78076861922	0.452911071231195	-1.1427002889612	7.66826889939004e-06	0.000137560653054085
HSD17B11	1423.34025600601	3132.69272721868	1249.16818274449	0.398752221017713	-1.32643554029245	7.81513387723159e-06	0.000140029246019337
CAPN9	489.735827098539	81.2333729508134	531.359611876441	6.54114919244062	2.70954412021696	7.85869535931303e-06	0.00014072644831887
NREP	4232.09135415292	1911.17689380664	4468.57767878694	2.33812876938175	1.2253543865987	7.88664832033985e-06	0.00014114348794704
HSPE1	5409.95020282235	2562.45263561822	5700.09197477371	2.22446725279607	1.15345986022354	7.89977477141042e-06	0.000141294848644914
PTGFR	235.871273562744	777.850880326723	180.647021475882	0.232238628308815	-2.10632013890003	7.94767178615692e-06	0.000142058887927462
SHROOM1	3334.2225210621	950.737664703498	3577.08436846383	3.76243048031488	1.9116649249603	7.95188038691208e-06	0.000142058887927462
SLC30A8	3498.16951436389	66.7812781760887	3847.80600732081	57.6180347608041	5.84844854870008	8.00142195454943e-06	0.000142859606259899
NR2F6	3927.33325180911	1739.04987295482	4150.30531836505	2.38653610969378	1.25491816537902	8.02399755819495e-06	0.000143178206429041
PLPP5	4245.97626907273	1860.47851252386	4489.04321811693	2.41284335610372	1.27073425757277	8.07470151285076e-06	0.000143998050608959
CNTNAP3	115.037884258806	414.017616181688	84.5737636931747	0.204275761193843	-2.29141006692994	8.16240235658226e-06	0.000145476314792255
RASSF7	1841.83560574667	597.13947972703	1968.66217223921	3.29682132747133	1.72107570170169	8.19860801096838e-06	0.000145949690727021
DCAF13	4145.41400462394	1842.38965417122	4380.07744159523	2.37738929529843	1.2493781626032	8.21591422654215e-06	0.000146171788499615
PLAC1	82.0892194328016	3.31158603296688	90.1161559289074	27.2123855553804	4.76619152990416	8.23653660979942e-06	0.000146452589554853
AGAP11	14.7914038182845	65.4823689672026	9.62631900148761	0.147006272884065	-2.76605037747438	8.26735657567386e-06	0.000146914276012694
H2AW	1025.57140382623	263.875618599728	1103.1833278394	4.18069442600838	2.06374259822702	8.3368558269683e-06	0.000148062363786116
MESTIT1	30.9937281978479	127.761823858717	21.1336787752345	0.165414660944452	-2.59584098652997	8.38657466080383e-06	0.00014885801112018
ARHGEF7-AS2	2.60514848321439	12.5291404906455	1.59395723268263	0.127219998360838	-2.97460262184192	8.49764412378093e-06	0.000150652726489738
ADM2	887.557034296825	209.70746358467	956.625565848198	4.56171444495086	2.1895761393841	8.54937934561306e-06	0.000151481186847944
ALPL	1527.48266676512	3127.7880184929	1364.42179684155	0.436225789207729	-1.19685303178103	8.58082567225155e-06	0.000151949401591193
SLITRK6	4799.63247245266	885.722001394246	5198.43489195636	5.86914955682857	2.55315147113207	8.5982307220412e-06	0.000152167935447657
F2RL2	1758.14205731807	573.515738068348	1878.84789507751	3.27601802420565	1.71194329451267	8.60322299675977e-06	0.000152167935447657
CT83	75.5324655801131	3.02858451262618	82.9201468791447	27.3791754971507	4.77500709648382	8.62901270996797e-06	0.000152534936706636
NECAB3	2623.54580267747	1052.87626830375	2783.58697254602	2.64379306129727	1.40260925660198	8.68549361736534e-06	0.000153443720573454
APCDD1L-DT	146.832270386502	500.446375902414	110.801256929966	0.221404854276679	-2.17524124149365	8.78480667530329e-06	0.00015510770385922
EFCAB1	73.0101623391992	269.362227445716	53.0031439829896	0.196772741618612	-2.34539771290612	8.86543810475187e-06	0.000156440089425135
CLIC5	561.541642321044	2186.4493702744	395.973947768538	0.181103643721164	-2.46511252195338	8.99141528955838e-06	0.000158570629899712
RNPEP	7942.76434290142	4150.6925360194	8329.15218255667	2.00668975364398	1.00481758457416	9.02264228116763e-06	0.000159028668232368
CAPN11	116.723675111702	431.878106977765	84.6114561749431	0.195915131626015	-2.35169926553734	9.06554424469252e-06	0.00015969183089472
PGAP4	195.982028729399	689.665012244711	145.678893348669	0.211231381558005	-2.24310391049934	9.07167174020932e-06	0.000159706807372865
MMP28	326.616388077011	1024.60558773012	255.495757273763	0.249360105325777	-2.00369742543967	9.23073022372157e-06	0.000162318180569719
VAMP8	7603.52973761643	3795.86252455176	7991.50664931734	2.10532035805512	1.07403977904545	9.26270858027869e-06	0.000162785917401262
LAD1	4075.84827483496	1733.71100971719	4314.49706740331	2.48859068392667	1.31532895959583	9.27397084359441e-06	0.000162889251096749
AC040173.1	2.95499686741931	13.2126159012796	1.9098111588294	0.14454451511335	-2.79041422954456	9.34806472883591e-06	0.000164044362274525
ADM	946.030134551146	2151.86305704473	823.163479689311	0.382535253344516	-1.38633538634563	9.40983487486023e-06	0.000164892781017889
CHST3	1849.97613725635	3865.9084229645	1644.56554367203	0.425402095378897	-1.2331009553704	9.49294612593852e-06	0.000166252910074813
SGCZ	2.87065516297785	11.9951450356295	1.94092806143625	0.161809470054014	-2.62763204954127	9.55044565956775e-06	0.000167066553176589
MYLKP1	2.49575711344957	10.7396271404643	1.6557595363056	0.15417290699666	-2.69737883401677	9.83718917051382e-06	0.000171983163412628
FLAD1	3733.52117228712	1661.64040910734	3944.63255753448	2.37393875107647	1.24728271313561	9.84318895729843e-06	0.000171988699431133
CTIF	2818.38335327324	5681.94340499048	2526.60491698464	0.444672665124667	-1.16918437268312	9.90924411949937e-06	0.000172943168851447
APLP1	860.41187752839	153.067032198405	932.485788729732	6.09200933301593	2.60691815204935	9.91547333588583e-06	0.000172952143840872
TEDC2	435.706498530623	66.1494326250069	473.361997581421	7.15594947374459	2.83914320093993	9.967024753482e-06	0.000173751192462342
PRR15L	3113.28829845753	1250.56082425319	3303.08830259197	2.6412856044523	1.40124030977803	9.98823298608942e-06	0.000174020664857815
COX7B2	12.5349476350988	0.0324604722659097	13.8088710340169	425.405734115553	8.73269566953386	9.99814290417518e-06	0.000174093094769306
LPCAT2	1505.18213386916	3144.18368452557	1338.17836901418	0.425604386792083	-1.23241507381667	1.00175441459985e-05	0.000174330614428034
MID1	979.930082237285	2192.95503141092	856.330605901287	0.390491639653155	-1.35663643399783	1.01172382045332e-05	0.00017596435619758
STX11	279.472330175365	944.489847937075	211.711302666733	0.224154132656	-2.15743699675972	1.01641309464897e-05	0.000176678400249062
RASSF9	247.922732191711	790.477208736071	192.639904554639	0.24370077014954	-2.03681728457635	1.0246106257724e-05	0.000177898975144866
BMP2	195.451734764737	660.789225332925	148.036823642821	0.224030323085604	-2.15823407687029	1.03006487042031e-05	0.000178743424160148
NMB	398.220875474623	1170.04026337476	319.577421161985	0.273133695621912	-1.87232078917697	1.03338345718561e-05	0.000179216524726694
SLC25A22	2012.95518298715	732.395983300179	2143.4359670851	2.92660803166447	1.54922953473163	1.03616640588808e-05	0.000179596242505103
CNIH2	280.449286813711	30.2756032656347	305.940383514281	10.1051787748041	3.33702294013216	1.06467119571392e-05	0.000184325768855208
ADHFE1	357.158129580377	1107.25321084112	280.728243031717	0.253535722708325	-1.97973906030866	1.07331563611275e-05	0.000185610006261029
RAD51AP1	717.064153997927	158.940724917756	773.933358223409	4.86932067677356	2.28372051468728	1.08498912366462e-05	0.000187414531104238
SOX7	356.937302326249	1054.65342980706	285.844495829106	0.27103168467522	-1.88346657669644	1.09057986613875e-05	0.000188211763094275
GATA3-AS1	597.655479227087	109.317079027166	647.414035784879	5.92235030012091	2.56616982677024	1.09084833779651e-05	0.000188211763094275
ADGRL3	243.446760445401	773.427375651641	189.44512877876	0.244942362712653	-2.02948578570528	1.09359674705615e-05	0.000188578452171853
AC135178.2	3.3630386327546	15.7103286982745	2.10492882445546	0.133983754565661	-2.89987000934143	1.09670017194062e-05	0.000189005907194983
GOLGA8M	7.5155795219748	34.6268560413042	4.75311401549669	0.137266692934149	-2.86494648956286	1.10639012217277e-05	0.000190567354964796
ESPN	1429.06321864658	432.769665794925	1530.57915324733	3.53670618396028	1.82240637042407	1.1117435979957e-05	0.000191380526201045
CENPX	2476.37239255391	950.652242941804	2631.8335078886	2.76845032179629	1.46907863379131	1.13789098297939e-05	0.000195547954672943
SDS	685.706738613007	151.519425922068	740.137005821371	4.8847664338568	2.28828958107341	1.14027781881506e-05	0.000195846921854711
GGH	1900.6279021544	683.869586573434	2024.60778462568	2.96051736233818	1.56584931465759	1.14591150935212e-05	0.000196591383262604
CITED1	355.279087404957	975.41085366779	292.091630608112	0.299454972753045	-1.73958900496014	1.15169555231764e-05	0.000197471742208434
HAPLN1	348.025597325526	9.57190280702413	382.511861960865	39.9619458818749	5.32055492941362	1.15838326102774e-05	0.000198505960523684
AKAP6	305.396855275099	1056.22866973588	228.891900330043	0.216706767093607	-2.20618388977163	1.16313181461621e-05	0.00019920689363741
ABHD11	3351.79540680223	1384.36710619165	3552.26375483559	2.56598393514836	1.35951213817726	1.17004599492336e-05	0.000200277725929669
ADGRL2	2494.80756188048	4846.1005394941	2255.22586082517	0.465369185481364	-1.10355240933753	1.18070305987495e-05	0.000201987658004498
CD302	617.712111466443	1637.76562355416	513.775189134692	0.313704953715987	-1.67251978392369	1.19102009471379e-05	0.000203637520487703
CSAG4	2.41804910570764	0.0066857055705177	2.66375159823739	398.42490372054	8.63816401627519	1.19349615425716e-05	0.000203945647183989
SPC25	418.694321564423	64.6577451272111	454.768382103111	7.03347110556323	2.81423685300854	1.20410754771506e-05	0.000205642814427206
FAM149A	242.654910524855	810.33054400793	184.812397825498	0.22807038336653	-2.13244898074224	1.20881109361417e-05	0.0002063296679416
SLC35A2	3192.43472439495	1348.52285948435	3380.31753840297	2.5066816736763	1.32577879833876	1.20975639832826e-05	0.000206374621660699
TUBB3	219.612463150519	18.5952826788857	240.0948268956	12.9115986587405	3.69059573490103	1.21346633961638e-05	0.000206890883582031
SCTR-AS1	5.59581155413522	26.2352421363915	3.49278571482507	0.133133351568353	-2.90905606522345	1.21430206373832e-05	0.000206916798169554
CACNB3	2590.06654478503	1013.32082300787	2750.72683924925	2.71456657831641	1.4407218682949	1.21657623453826e-05	0.000207187656645084
ALYREF	3525.92261765604	1553.75409696594	3726.87396376784	2.39862534943297	1.26220783511162	1.21732132200674e-05	0.000207197948075872
CPNE7	559.402878491334	100.089154891286	606.204006324342	6.05664027219316	2.59851772657384	1.23026976582255e-05	0.000209284170450185
ABHD12	5141.3830276803	2495.14116306578	5411.01813200983	2.16862204515968	1.11677863711018	1.24160089194734e-05	0.000210974552459305
CDC20B	408.451130985787	12.0940209355882	448.837382956637	37.112337191006	5.21382695412002	1.24411659044233e-05	0.000211214240913639
HLA-DQB1	7993.34517377391	4165.91459170997	8383.33584624752	2.01236383072521	1.00889116465142	1.24440733420024e-05	0.000211214240913639
SCAMP3	6185.99925410754	3168.4930101101	6493.46382180069	2.04938555997479	1.03519143048671	1.26270306641028e-05	0.000214079456015542
ST8SIA6-AS1	374.97654096234	46.5213050444475	408.444026678049	8.77971987861932	3.13417491058368	1.26844589981328e-05	0.000214932689059626
BCL9	3840.49523829527	1721.1182633662	4056.44618344133	2.35686661967531	1.2368701155767	1.27573019266316e-05	0.000216046014664607
RAD54L	423.656604093429	66.5934463593558	460.039053889597	6.90817308668941	2.78830423054781	1.28855073534876e-05	0.000217740842757097
KDR	2792.24473234124	5487.07599461067	2517.65867946797	0.458834301172571	-1.12395484764479	1.28861596463656e-05	0.000217740842757097
CNTFR-AS1	4.28379677520426	20.15888732071	2.66622668355219	0.132260607499556	-2.91854466159674	1.29216092333167e-05	0.000218218002359299
ITIH2	115.619266585611	402.57595475056	86.3802172054134	0.214568744571284	-2.22048815549398	1.29419266250919e-05	0.000218439222228196
CERS6	5791.09997105832	2881.13635180121	6087.60663379597	2.11291861629185	1.0792371997701	1.29780882865581e-05	0.000218927472584229
ECHDC3	1307.53735259675	3044.47186532632	1130.5548458894	0.371346787193327	-1.42916099838752	1.31708833267348e-05	0.000221808815869214
CCDC141	48.1552398731896	197.932515506886	32.8938943848148	0.166187421508673	-2.58911690419788	1.3194004754805e-05	0.000222074619518723
PDLIM3	2926.30116103167	11376.2029120385	2065.31027026181	0.181546539406067	-2.46158866477287	1.32358621301945e-05	0.000222655306084534
DIAPH3	657.188554803733	145.171564451016	709.359808103874	4.88635505711057	2.28875869793218	1.34488079277781e-05	0.000226111819065748
WNT7B	1304.4041254473	390.238824150249	1397.55171701319	3.58127287836206	1.84047245031465	1.34951569785724e-05	0.000226765094748772
GALR1	5.38174759599684	23.9678927939908	3.48793839187302	0.145525450311907	-2.78065661303938	1.35218150416585e-05	0.000227086952611383
ECHDC1	2442.56410287256	4890.60165540921	2193.12474900724	0.448436594009154	-1.15702408293183	1.35596684259933e-05	0.000227516195758834
PTH1R	171.255212528552	567.639053043338	130.866236894493	0.230544808699943	-2.11688091470321	1.35624101096698e-05	0.000227516195758834
DPP4	778.383290093366	1898.0057749733	664.300926890991	0.34999942342132	-1.51457554948087	1.3583843642878e-05	0.000227749507016297
MMP27	19.0026788295082	76.0816339052441	13.1866987361284	0.173323022380825	-2.52846479544621	1.36665453108024e-05	0.000229009225216397
MICU3	145.142129639538	505.547095889811	108.419170950376	0.214459091609552	-2.22122561714198	1.38098430368292e-05	0.000231023728805492
MFSD3	1727.67299530876	591.845496033126	1843.4065457309	3.11467529631706	1.63908177069388	1.38197388839089e-05	0.000231023728805492
E2F8	375.641315263932	67.1907970709877	407.070448316955	6.058425648484	2.59894294151801	1.38249338422081e-05	0.000231023728805492
POLQ	489.129121903069	86.3501953664681	530.16971586036	6.13976278351581	2.61818291656345	1.39652568966678e-05	0.000233239828622438
EN1	872.200224057145	199.396623829779	940.75460352125	4.71800668161942	2.23817746171692	1.40295239299129e-05	0.00023394558383285
AFAP1L1	827.408703628818	2098.22645238464	697.920511014384	0.332624016926865	-1.58803575353113	1.4030705305377e-05	0.00023394558383285
SAMD11	475.108472224151	80.042115312772	515.363204713768	6.43865048668365	2.68675833737878	1.42968067962223e-05	0.000238120123320901
H2BC4	470.77804173817	79.0804590168287	510.689517705268	6.45784716040395	2.69105329670653	1.43305435659446e-05	0.000238550737038604
CXCR4	5289.85308777077	2523.57218423053	5571.7194016572	2.20787003299297	1.14265524989003	1.44093698388551e-05	0.000239599318369929
MCRIP2	1730.24877894236	607.586018490411	1844.64092676118	3.03601608763861	1.60217943551456	1.44938084316313e-05	0.00024087101843298
F7	473.664634601269	73.708238443018	514.417630783309	6.97910629326723	2.80304230451212	1.45461800715575e-05	0.000241608697862538
RGS6	100.217723215403	366.710674359606	73.0637976254166	0.199240989515806	-2.327413613707	1.47256423497068e-05	0.000244455356242006
SCRIB	6322.41622022526	3228.68231120204	6637.64789896252	2.05583803520494	1.03972660937088	1.4778148393595e-05	0.000245155830410164
GRAMD1A	5532.85293041189	2748.48067075484	5816.56263766279	2.11628289751273	1.08153249491812	1.47840396027674e-05	0.000245155830410164
ABCA3	6454.07276429227	3357.86496057367	6769.55651706072	2.01603000613348	1.01151711174349	1.48147520671055e-05	0.000245530581493326
AC093297.1	475.748741997915	19.0196582206638	522.286511580268	27.4603521010084	4.77927821895657	1.48981538553775e-05	0.000246777684797641
TMEM178A	152.248223401008	504.638593514055	116.341900747469	0.230544992481296	-2.11687976464331	1.49677938994214e-05	0.000247698620214931
CYFIP2	2675.343402933	1101.08223327047	2835.75053744324	2.57542120993125	1.3648084042506	1.49701211503522e-05	0.000247698620214931
AC092979.1	119.468227223518	5.28467582257526	131.102800089439	24.8081063987671	4.63273971349667	1.50593559165464e-05	0.000249038955247238
GDPD5	1390.595438067	3141.83208819889	1212.15563512299	0.385811717843228	-1.37403113341432	1.51866223417522e-05	0.00025100641831155
ERVV-2	15.8164956740437	0.379668775184062	17.3894095059383	45.8015266004112	5.51732378015583	1.52924468469963e-05	0.000252617532167385
ABCC5	4722.7484081695	2253.68931366583	4974.32972257789	2.20719408501196	1.14221349557723	1.53304976706177e-05	0.000252875379663243
EMILIN2	1105.44164862149	2551.34620131692	958.113231620066	0.375532427204712	-1.41299060513041	1.53358124998771e-05	0.000252875379663243
MKNK2P1	12.683590885516	0.276610885306311	13.9477827160153	50.423838890396	5.65603405317321	1.53823628171718e-05	0.00025341123894179
WT1-AS	59.317527561892	2.31168070026339	65.1260583963051	28.1726011680094	4.81622086836023	1.54794656582294e-05	0.000254811273157397
SECTM1	2073.3047159681	779.543600724845	2205.1306907404	2.82874580548157	1.50016254023793	1.54841863442637e-05	0.000254811273157397
KCNC4	901.085058014539	2008.78565515407	788.217458847031	0.392385049557006	-1.34965802106942	1.55036717606561e-05	0.000254993270919965
TOMM40	3757.34704655544	1683.17763915352	3968.69162999676	2.3578566739947	1.23747602450871	1.55731290230146e-05	0.000255962032059234
RPS6KA3	2641.1656802243	5089.74267775442	2391.67136036776	0.469900250718167	-1.08957355738932	1.55794885851736e-05	0.000255962032059234
PARP9	6680.1282502397	3472.75300258592	7006.93925383291	2.01769007142614	1.01270458536805	1.56758409803707e-05	0.000257405304171979
AC093496.1	7.25015019088529	31.2246367671083	4.80730349736572	0.153958668381683	-2.69938499672061	1.59056042183383e-05	0.000260895013799227
LRRN2	1856.44582013427	673.273810202703	1977.00347308492	2.93640335198795	1.55405015412946	1.59176004823681e-05	0.000260950348536244
AASS	405.553119099123	1143.78562194809	330.331953344449	0.288805827775514	-1.79182824041157	1.60085166867428e-05	0.000262298722518083
KCNF1	499.012392685402	94.3823552821325	540.241602988891	5.72396822874332	2.51701566431447	1.63372034007538e-05	0.00026737330666097
ESCO2	432.766213839353	71.8645846085898	469.53977930651	6.53367415763768	2.70789450759476	1.63447317623102e-05	0.00026737330666097
PRRT3	1018.62954867533	282.453319696674	1093.64119328722	3.87193605818362	1.9530551278958	1.64488566712329e-05	0.000268931253074836
LINC01140	141.036609662836	522.139881619154	102.204626136178	0.195741849519791	-2.35297585839114	1.64663592634253e-05	0.00026907204664635
DEPDC1B	363.878605001406	51.4408582699789	395.71401111561	7.69260125946519	2.94347152920774	1.67159693295604e-05	0.000273003442968422
ENPP5	3369.01586275809	1464.45507785788	3563.07841342872	2.43304043073863	1.28276029427613	1.67566560556151e-05	0.000273520324817196
SLC13A2	412.554368320711	1157.79645454575	336.618970896519	0.290741062105419	-1.78219325350491	1.68637850023655e-05	0.000275120606752877
GAS7	3008.28412668928	5798.31304635139	2723.99804199873	0.469791475593546	-1.08990755912451	1.69713440138531e-05	0.000276726176665536
ARFGAP1	5554.59347325268	2716.15563593593	5843.8121167304	2.15150120244002	1.10534364658591	1.6990488354869e-05	0.00027688914867173
MOB3B	876.428147885412	2020.45960085897	759.858667104518	0.376082088838339	-1.41088049619174	1.70212739474423e-05	0.00027724155730433
FBP1	4811.82528332066	2292.74944144938	5068.50298407039	2.21066588980011	1.14448099912439	1.7260416118378e-05	0.000280834394080899
ERCC6L	402.101930585863	60.4171800274084	436.917419145922	7.23167514517748	2.85432987175645	1.7276797167697e-05	0.000280949872480395
AK4	2997.4338219303	5602.35031283251	2732.00950861024	0.487654172991005	-1.03606969254649	1.76018918554814e-05	0.000285724667314299
CEP112	454.238894303306	1245.65619900374	373.598537737797	0.299921068137899	-1.73734522613023	1.7648143209362e-05	0.000286219591610354
DPYD	1747.69660680306	3622.1836338116	1556.69837952446	0.429767934732331	-1.21837024853015	1.76655067174091e-05	0.000286347739576299
KAT2B	1154.93967949156	2690.24085310588	998.502319150331	0.371157221108125	-1.4298976571905	1.77150784951109e-05	0.000286997548446221
